CIRCUIT,DISTRICT,OFFICE,DOCKET,ORIGIN,FILEDATE,FDATEUSE,JURIS,NOS,TITL,SECTION,SUBSECT,RESIDENC,JURY,CLASSACT,DEMANDED,FILEJUDG,FILEMAG,COUNTY,ARBIT,MDLDOCK,PLT,DEF,TRANSDAT,TRANSOFF,TRANSDOC,TRANSORG,TERMDATE,TDATEUSE,TRCLACT,TERMJUDG,TERMMAG,PROCPROG,DISP,NOJ,AMTREC,JUDGMENT,DJOINED,PRETRIAL,TRIBEGAN,TRIALEND,TRMARB,PROSE,IFP,STATUSCD,TAPEYEAR,yr_term,yr_file,new,CASENAME,MAGISINV,OTHERINV,fjc_ID,CDD_ID,cases_tot_yr,cases_tot_typ_yr,cases_pct_tot_yr,cases_tot_yr_term,NOS_t,DISP_t,DEF_typ_old,PLT_typ_old,PLT_typ,DEF_typ
6,47,5,0201946,1,2002-09-30,2002-09-01,US govt plaintiff,893,NA,1365,-8,-8,-8,-8,0,NA,NA,39153,-8,-8,UNITED STATES OF AMERICA,SUMMIT COUNTY AGRICULTURAL SOC,NA,-8,-8,-8,2003-03-07,2003-03-01,-8,NA,NA,4,4,1,10,1,NA,NA,NA,NA,-8,0,-8,L,2003,2003,2002,1,NA,NA,NA,6-47-0201946-2002-09-30-1,6-47-0201946,253656,760,0.3,251989,ENVIRONMENTAL MATTERS,Judgement Issued,LOC,FED,FED,LOC
8,64,0,0203783,1,2002-10-02,2002-10-01,US govt plaintiff,893,NA,7413,-8,-8,-8,-8,0,NA,NA,27097,-8,-8,USA,CENTRAL MN ETHANOL,NA,-8,-8,-8,2003-03-07,2003-03-01,-8,NA,NA,12,5,0,0,3,NA,NA,NA,NA,-8,0,-8,L,2003,2003,2002,1,NA,NA,NA,8-64-0203783-2002-10-02-1,8-64-0203783,253656,760,0.3,251989,ENVIRONMENTAL MATTERS,Settled (Consent Judgement),BIZ,FED,FED,BIZ
9,71,3,0103495,1,2001-09-17,2001-09-01,federal question,893,NA,1331,B,-8,-8,-8,0,NA,NA,06075,-8,-8,UNION PACIFIC RAILROAD COMPANY,"G&R METALS EUREKA, INC.",NA,-8,-8,-8,2003-05-08,2003-05-01,-8,NA,NA,5,17,0,0,-8,NA,02/01/2002,NA,NA,-8,0,-8,L,2003,2003,2001,1,NA,NA,NA,9-71-0103495-2001-09-17-1,9-71-0103495,264718,1763,0.666,251989,ENVIRONMENTAL MATTERS,Judgement Issued,BIZ,BIZ,BIZ,BIZ
9,73,2,0203570,1,2002-05-01,2002-05-01,federal question,893,NA,1365,-8,-8,-8,-8,50,NA,NA,06037,-8,-8,BRAINSTORM TECHNOL,"JOHN J LAN, ET AL",NA,-8,-8,-8,2003-01-14,2003-01-01,-8,NA,NA,3,13,-8,0,-8,10/10/2002,NA,NA,NA,-8,0,-8,L,2003,2003,2002,1,NA,NA,NA,9-73-0203570-2002-05-01-1,9-73-0203570,253656,760,0.3,251989,ENVIRONMENTAL MATTERS,Settled,Unknown,Unknown,BIZ,IND
0,90,1,0400839,1,2004-05-25,2004-05-01,US govt defendant,893,NA,1801,-8,-8,-8,-8,0,NA,NA,88888,-8,-8,CONSERVATION LAW FOUNDATION,EVANS,NA,-8,-8,-8,2004-08-11,2004-08-01,-8,NA,NA,3,14,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2004,2004,2004,1,NA,NA,NA,0-90-0400839-2004-05-25-1,0-90-0400839,275439,952,0.346,256859,ENVIRONMENTAL MATTERS,Dismissed (want of pros. or lack of juris.),FED,BIZ,NGO,FED
3,12,2,0203360,1,2002-07-12,2002-07-01,federal question,893,NA,6901,-8,-8,-8,-8,0,NA,NA,34013,M,-8,ROYCE ASSOCIATES,"FEDERAL PACIFIC ELEC, ET AL",NA,-8,-8,-8,2004-06-16,2004-06-01,-8,NA,NA,1,13,-8,0,-8,03/20/2003,12/18/2002,NA,NA,E,0,-8,L,2004,2004,2002,1,NA,NA,NA,3-12-0203360-2002-07-12-1,3-12-0203360,253656,760,0.3,256859,ENVIRONMENTAL MATTERS,Settled,BIZ,BIZ,BIZ,BIZ
4,16,1,0302309,1,2003-08-08,2003-08-01,US govt defendant,893,NA,6901,EN,-8,-8,-8,0,NA,NA,24001,-8,-8,ABERDEEN PROVING GROUND SUPERF,DOESBURG,NA,-8,-8,-8,2004-01-30,2004-01-01,-8,NA,NA,2,12,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2004,2004,2003,1,NA,NA,NA,4-16-0302309-2003-08-08-1,4-16-0302309,256500,970,0.378,256859,ENVIRONMENTAL MATTERS,Dismissed Voluntarily,FED,Unknown,FED,FED
5,38,1,0300363,1,2003-05-12,2003-05-01,federal question,893,NA,1319,-8,-8,-8,-8,0,NA,NA,28059,-8,-8,DEVORE,"JACKSON COUNTY, ET AL",NA,-8,-8,-8,2004-01-12,2004-01-01,-8,NA,NA,3,18,0,0,-8,NA,NA,NA,NA,-8,0,-8,L,2004,2004,2003,1,NA,NA,NA,5-38-0300363-2003-05-12-1,5-38-0300363,256500,970,0.378,256859,ENVIRONMENTAL MATTERS,Unknown,LOC,Unknown,NGO,LOC
7,57,2,0200602,4,2002-07-26,2002-07-01,US govt plaintiff,893,NA,9607,-8,-8,-8,-8,0,NA,NA,55009,-8,-8,"USA, ET AL",FORT JAMES OPERATING,NA,-8,-8,-8,2004-03-19,2004-03-01,-8,NA,NA,2,14,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2004,2004,2002,1,NA,NA,NA,7-57-0200602-2002-07-26-1,7-57-0200602,253656,760,0.3,256859,ENVIRONMENTAL MATTERS,Dismissed (want of pros. or lack of juris.),BIZ,FED,FED,BIZ
9,72,2,9100760,1,1991-06-11,1991-06-01,federal question,893,NA,9607,-8,-8,-8,-8,0,NA,NA,06077,-8,-8,LINCOLN PROPERTIES,"HIGGINS, ET AL",NA,-8,-8,-8,2004-03-24,2004-03-01,-8,NA,NA,10,5,0,0,3,10/26/1992,NA,NA,NA,-8,0,-8,L,2004,2004,1991,1,NA,NA,NA,9-72-9100760-1991-06-11-1,9-72-9100760,217355,1083,0.498,256859,ENVIRONMENTAL MATTERS,Settled (Consent Judgement),Unknown,BIZ,BIZ,FED
9,73,2,0302729,1,2003-04-17,2003-04-01,US govt defendant,893,NA,1538,-8,-8,-8,-8,0,NA,NA,06065,-8,-8,CENTER FOR BIO,"STEVE WILLIAMS, ET AL",NA,-8,-8,-8,2003-10-16,2003-10-01,-8,NA,NA,3,13,-8,0,-8,06/23/2003,NA,NA,NA,-8,0,-8,L,2004,2003,2003,1,NA,NA,NA,9-73-0302729-2003-04-17-1,9-73-0302729,256500,970,0.378,251989,ENVIRONMENTAL MATTERS,Settled,FED,NGO,NGO,FED
9,73,2,0402823,1,2004-04-22,2004-04-01,US govt plaintiff,893,NA,1365,-8,-8,-8,-8,0,NA,NA,06037,-8,-8,UNITED STATES OF AMERICA,KEYSOR-CENTURY CORPORATION,NA,-8,-8,-8,2004-06-18,2004-06-01,-8,NA,NA,2,5,2,440,1,NA,NA,NA,NA,-8,0,-8,L,2004,2004,2004,1,NA,NA,NA,9-73-0402823-2004-04-22-1,9-73-0402823,275439,952,0.346,256859,ENVIRONMENTAL MATTERS,Settled (Consent Judgement),BIZ,FED,FED,BIZ
9,73,8,0301597,1,2003-11-07,2003-11-01,federal question,893,NA,1331,-8,-8,-8,-8,140,NA,NA,06059,-8,-8,PLATT PARTNERS L P,"CHAIM NISSENBAUM, ET AL",NA,-8,-8,-8,2004-03-12,2004-03-01,-8,NA,NA,10,14,-8,0,-8,01/12/2004,NA,NA,NA,-8,0,-8,L,2004,2004,2003,1,NA,NA,NA,9-73-0301597-2003-11-07-1,9-73-0301597,256500,970,0.378,256859,ENVIRONMENTAL MATTERS,Dismissed (want of pros. or lack of juris.),Unknown,BIZ,BIZ,IND
2,08,1,0409208,1,2004-11-19,2004-11-01,federal question,893,NA,1331,OT,-8,-8,-8,0,NA,NA,36061,-8,-8,NATURAL RESOURCES DEFENSE COUN,NORTON,NA,-8,-8,-8,2004-12-21,2004-12-01,-8,NA,NA,2,14,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2005,2004,2004,1,NA,NA,NA,2-08-0409208-2004-11-19-1,2-08-0409208,275439,952,0.346,256859,ENVIRONMENTAL MATTERS,Dismissed (want of pros. or lack of juris.),FED,LOC,NGO,FED
2,09,1,0300829,1,2003-11-05,2003-11-01,federal question,893,NA,1319,CW,-8,-8,-8,30,NA,NA,36013,-8,-8,-8,JUNE,NA,-8,-8,-8,2004-10-26,2004-10-01,-8,NA,NA,10,13,-8,0,-8,12/12/2003,NA,NA,NA,-8,0,-8,L,2005,2004,2003,1,NA,NA,NA,2-09-0300829-2003-11-05-1,2-09-0300829,256500,970,0.378,256859,ENVIRONMENTAL MATTERS,Settled,Unknown,FED,FED,IND
3,12,2,0300011,1,2003-01-03,2003-01-01,federal question,893,NA,1365,-8,-8,-8,-8,0,NA,NA,34027,-8,-8,EPCO SERVICES INC.,"MOHAWK OIL COMPANY, ET AL",NA,-8,-8,-8,2004-12-20,2004-12-01,-8,NA,NA,3,13,-8,0,-8,04/09/2003,NA,NA,NA,-8,0,-8,L,2005,2004,2003,1,NA,NA,NA,3-12-0300011-2003-01-03-1,3-12-0300011,256500,970,0.378,256859,ENVIRONMENTAL MATTERS,Settled,BIZ,BIZ,BIZ,BIZ
5,40,1,0500021,1,2005-01-13,2005-01-01,US govt plaintiff,893,NA,9607,-8,-8,-8,-8,5000,NA,NA,88888,-8,-8,UNITED STATES OF AMERICA,CHEVRON U.S.A. INC,NA,-8,-8,-8,2005-03-30,2005-03-01,-8,NA,NA,10,17,0,0,-8,NA,NA,NA,NA,-8,0,-8,L,2005,2005,2005,1,NA,NA,NA,5-40-0500021-2005-01-13-1,5-40-0500021,243413,862,0.354,281098,ENVIRONMENTAL MATTERS,Judgement Issued,FED,FED,FED,BIZ
6,47,3,0407587,1,2004-09-29,2004-09-01,US govt plaintiff,893,NA,1319,CW,-8,-8,-8,0,NA,NA,39143,-8,-8,UNITED STATES OF AMERICA,"CITY OF CLYDE, OHIO, ET AL",NA,-8,-8,-8,2004-12-01,2004-12-01,-8,NA,NA,4,5,0,0,-8,NA,NA,NA,NA,-8,0,-8,L,2005,2004,2004,1,NA,NA,NA,6-47-0407587-2004-09-29-1,6-47-0407587,275439,952,0.346,256859,ENVIRONMENTAL MATTERS,Settled (Consent Judgement),LOC,FED,FED,LOC
9,71,4,0500991,1,2005-03-09,2005-03-01,US govt defendant,893,NA,4321,-8,-8,-8,-8,0,NA,NA,06013,-8,-8,LEAGUE FOR COASTAL PROTECTION,NORTON,NA,-8,-8,-8,2005-08-31,2005-08-01,-8,NA,NA,4,6,0,0,2,05/09/2005,NA,NA,NA,-8,0,-8,L,2005,2005,2005,1,NA,NA,NA,9-71-0500991-2005-03-09-1,9-71-0500991,243413,862,0.354,281098,ENVIRONMENTAL MATTERS,Judgement Issued,FED,BIZ,NGO,FED
9,76,1,0500238,1,2005-06-17,2005-06-01,federal question,893,NA,1319,CW,-8,-8,-8,0,NA,NA,16001,-8,-8,IDAHO CONSERVATION LEAGUE,"DARIGOLD, INC",NA,-8,-8,-8,2005-07-25,2005-07-01,-8,NA,NA,2,14,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2005,2005,2005,1,NA,NA,NA,9-76-0500238-2005-06-17-1,9-76-0500238,243413,862,0.354,281098,ENVIRONMENTAL MATTERS,Dismissed (want of pros. or lack of juris.),BIZ,BIZ,NGO,BIZ
9,79,6,0406316,1,2004-09-07,2004-09-01,US govt defendant,893,NA,1600,-8,-8,-8,-8,0,NA,NA,41039,-8,-8,CASCADIA WILDLANDS PROJECT,UNITED STATES FOREST SERVICE,NA,-8,-8,-8,2004-10-14,2004-10-01,-8,NA,NA,1,13,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2005,2004,2004,1,NA,NA,NA,9-79-0406316-2004-09-07-1,9-79-0406316,275439,952,0.346,256859,ENVIRONMENTAL MATTERS,Settled,FED,NGO,NGO,FED
10,82,1,0201341,1,2002-07-15,2002-07-01,US govt plaintiff,893,NA,9607,-8,-8,-8,-8,0,NA,NA,88888,-8,-8,USA,"DENVER, CTY & CTY OF, ET AL",NA,-8,-8,-8,2005-09-28,2005-09-01,-8,NA,NA,4,6,0,0,-8,10/03/2002,NA,NA,NA,-8,0,-8,L,2005,2005,2002,1,NA,NA,NA,10-82-0201341-2002-07-15-1,10-82-0201341,253656,760,0.3,281098,ENVIRONMENTAL MATTERS,Judgement Issued,LOC,FED,FED,LOC
10,82,1,0500992,1,2005-05-31,2005-05-01,US govt plaintiff,893,NA,9607,-8,-8,-8,-8,0,NA,NA,88888,-8,-8,USA,"COLORADO, STATE OF",NA,-8,-8,-8,2005-09-20,2005-09-01,-8,NA,NA,2,13,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2005,2005,2005,1,NA,NA,NA,10-82-0500992-2005-05-31-1,10-82-0500992,243413,862,0.354,281098,ENVIRONMENTAL MATTERS,Settled,STA,FED,FED,STA
11,3A,5,0400371,1,2004-08-17,2004-08-01,US govt defendant,893,NA,4321,-8,-8,-8,-8,0,NA,NA,12083,-8,-8,"WETLANDS ALERT, INC.",MARR,NA,-8,-8,-8,2004-10-26,2004-10-01,-8,NA,NA,2,12,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2005,2004,2004,1,NA,NA,NA,11-3A-0400371-2004-08-17-1,11-3A-0400371,275439,952,0.346,256859,ENVIRONMENTAL MATTERS,Dismissed Voluntarily,FED,BIZ,BIZ,FED
1,02,1,0500376,1,2005-10-26,2005-10-01,US govt plaintiff,893,NA,1319,PV,-8,-8,-8,0,NA,NA,33011,-8,-8,UNITED STATES OF AMERICA,"NASHUA, CITY OF",NA,-8,-8,-8,2005-12-28,2005-12-01,-8,NA,NA,2,5,0,0,-8,NA,NA,NA,NA,-8,0,-8,L,2006,2005,2005,1,NA,NA,NA,1-02-0500376-2005-10-26-1,1-02-0500376,243413,862,0.354,281098,ENVIRONMENTAL MATTERS,Settled (Consent Judgement),LOC,FED,FED,LOC
2,08,1,0506891,1,2005-08-02,2005-08-01,US govt defendant,893,NA,7413,-8,-8,-8,-8,0,NA,NA,88888,-8,-8,SOUTH JERSY ENVIRONMENTAL JUST,JOHNSON,NA,-8,-8,-8,2006-02-01,2006-02-01,-8,NA,NA,1,13,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2006,2006,2005,1,NA,NA,NA,2-08-0506891-2005-08-02-1,2-08-0506891,243413,862,0.354,259085,ENVIRONMENTAL MATTERS,Settled,FED,NGO,NGO,FED
8,65,4,0400660,1,2004-05-27,2004-05-01,US govt defendant,893,NA,7413,-8,-8,-8,-8,0,NA,NA,29189,-8,-8,MISSOURI COALITION FOR THE ENV,UNITED STATES ENVIRONMENTAL PR,NA,-8,-8,-8,2005-12-16,2005-12-01,-8,NA,NA,10,13,-8,0,-8,08/11/2004,NA,NA,NA,-8,0,-8,L,2006,2005,2004,1,NA,NA,NA,8-65-0400660-2004-05-27-1,8-65-0400660,275439,952,0.346,281098,ENVIRONMENTAL MATTERS,Settled,FED,BIZ,NGO,FED
9,71,3,0404647,1,2004-11-02,2004-11-01,US govt defendant,893,NA,4321,-8,-8,-8,-8,0,NA,NA,06023,-8,-8,ENVIRONMENTAL PROTECTION INFOR,U.S. FISH AND WILDLIFE SERVICE,NA,-8,-8,-8,2006-02-06,2006-02-01,-8,NA,NA,5,2,-8,0,-8,12/12/2005,02/04/2005,NA,NA,-8,0,-8,L,2006,2006,2004,1,NA,NA,NA,9-71-0404647-2004-11-02-1,9-71-0404647,275439,952,0.346,259085,ENVIRONMENTAL MATTERS,Dismissed (want of pros. or lack of juris.),FED,NGO,NGO,FED
9,72,2,0501574,1,2005-08-09,2005-08-01,federal question,893,NA,5,-8,-8,-8,-8,0,NA,NA,06067,E,-8,ORGANIC SACRAMENTO,-8,NA,-8,-8,-8,2005-10-21,2005-10-01,-8,NA,NA,1,12,-8,0,-8,NA,NA,NA,NA,E,0,-8,L,2006,2005,2005,1,NA,NA,NA,9-72-0501574-2005-08-09-1,9-72-0501574,243413,862,0.354,281098,ENVIRONMENTAL MATTERS,Dismissed Voluntarily,Unknown,Unknown,BIZ,UNKNOWN
9,75,1,0300621,1,2003-11-12,2003-11-01,US govt defendant,893,NA,4321,-8,-8,-8,-8,0,NA,NA,15003,-8,-8,"CENTER FOR FOOD SAFE, ET AL","VENEMAN, ET AL",NA,-8,-8,-8,2006-09-07,2006-09-01,-8,NA,NA,4,6,0,0,3,08/18/2005,NA,NA,NA,-8,0,-8,L,2006,2006,2003,1,NA,NA,NA,9-75-0300621-2003-11-12-1,9-75-0300621,256500,970,0.378,259085,ENVIRONMENTAL MATTERS,Judgement Issued,FED,NGO,NGO,FED
9,79,3,0600443,1,2006-03-30,2006-03-01,US govt defendant,893,NA,4321,-8,-8,-8,-8,0,NA,NA,41017,-8,-8,OREGON NATURAL DESERT ASSOCIAT,RASMUSSEN,NA,-8,-8,-8,2006-09-01,2006-09-01,-8,NA,NA,3,12,-8,0,-8,06/02/2006,NA,NA,NA,-8,0,-8,L,2006,2006,2006,1,NA,NA,NA,9-79-0600443-2006-03-30-1,9-79-0600443,276732,781,0.282,259085,ENVIRONMENTAL MATTERS,Dismissed Voluntarily,FED,STA,NGO,IND
0,90,1,0601350,1,2006-07-31,2006-07-01,US govt defendant,893,NA,7604,CL,-8,-8,-8,0,NA,NA,88888,-8,-8,CENTER FOR BIOLOGICAL DIVERSIT,JOHNSON,NA,-8,-8,-8,2007-02-28,2007-02-01,-8,NA,NA,10,18,0,0,-8,NA,NA,NA,NA,-8,0,-8,L,2007,2007,2006,1,NA,NA,NA,0-90-0601350-2006-07-31-1,0-90-0601350,276732,781,0.282,236762,ENVIRONMENTAL MATTERS,Unknown,FED,NGO,NGO,FED
4,20,6,0603039,1,2006-10-24,2006-10-01,federal question,893,NA,1365,-8,-8,-8,-8,0,NA,NA,45059,-8,-8,MRR SOUTHERN LLC,COUNTY OF LAURENS,NA,-8,-8,-8,2007-04-26,2007-04-01,-8,NA,NA,10,14,-8,0,-8,11/20/2006,NA,NA,NA,-8,0,-8,L,2007,2007,2006,1,NA,NA,NA,4-20-0603039-2006-10-24-1,4-20-0603039,276732,781,0.282,236762,ENVIRONMENTAL MATTERS,Dismissed (want of pros. or lack of juris.),LOC,BIZ,BIZ,LOC
5,41,4,0503375,1,2005-09-30,2005-09-01,federal question,893,NA,9613,-8,-8,-8,-8,0,NA,NA,48201,-8,-8,DIFFERENTIAL DEVELOPMENT-1994,HP VENTURES LTD,NA,-8,-8,-8,2007-01-09,2007-01-01,-8,NA,NA,4,6,0,0,2,11/16/2006,NA,NA,NA,-8,0,-8,L,2007,2007,2005,1,NA,NA,NA,5-41-0503375-2005-09-30-1,5-41-0503375,243413,862,0.354,236762,ENVIRONMENTAL MATTERS,Judgement Issued,BIZ,BIZ,BIZ,BIZ
6,43,3,0600057,1,2006-08-15,2006-08-01,US govt plaintiff,893,NA,1365,-8,-8,-8,-8,0,NA,NA,21187,-8,-8,UNITED STATES OF AMERICA,MID-VALLEY PIPELINE COMPANY,NA,-8,-8,-8,2006-11-03,2006-11-01,-8,NA,NA,1,6,0,0,-8,NA,NA,NA,NA,-8,0,-8,L,2007,2006,2006,1,NA,NA,NA,6-43-0600057-2006-08-15-1,6-43-0600057,276732,781,0.282,259085,ENVIRONMENTAL MATTERS,Judgement Issued,BIZ,FED,FED,BIZ
9,70,2,0000903,3,2003-11-18,2003-11-01,US govt plaintiff,893,NA,0702,-8,-8,-8,-8,0,NA,NA,88888,-8,-8,"NATL ASSOC OF HOME, ET AL","NORTON, ET AL",NA,-8,-8,-8,2007-03-12,2007-03-01,-8,NA,NA,4,6,4,0,1,08/04/2006,NA,NA,NA,-8,0,-8,L,2007,2007,2003,1,NA,NA,NA,9-70-0000903-2003-11-18-1,9-70-0000903,256500,970,0.378,236762,ENVIRONMENTAL MATTERS,Judgement Issued,FED,FED,BIZ,FED
9,71,3,0503100,1,2005-07-29,2005-07-01,federal question,893,NA,6901,EN,-8,-8,-8,0,NA,NA,06075,-8,-8,UNIVERSAL PARAGON CORPORATION,INGERSOLL-RAND COMPANY,NA,-8,-8,-8,2007-09-05,2007-09-01,-8,NA,NA,5,6,0,0,-8,02/17/2006,02/14/2006,NA,NA,-8,0,-8,L,2007,2007,2005,1,NA,NA,NA,9-71-0503100-2005-07-29-1,9-71-0503100,243413,862,0.354,236762,ENVIRONMENTAL MATTERS,Judgement Issued,BIZ,BIZ,BIZ,BIZ
9,72,2,0600737,1,2006-04-04,2006-04-01,federal question,893,NA,1319,CW,-8,-8,-8,0,NA,NA,06067,-8,-8,CALIFORNIA SPORTFISHING PROTEC,LODI IRON WORKS,NA,-8,-8,-8,2007-03-01,2007-03-01,-8,NA,NA,10,13,-8,0,-8,05/26/2006,NA,NA,NA,-8,0,-8,L,2007,2007,2006,1,NA,NA,NA,9-72-0600737-2006-04-04-1,9-72-0600737,276732,781,0.282,236762,ENVIRONMENTAL MATTERS,Settled,BIZ,NGO,NGO,BIZ
9,79,3,0200924,1,2002-07-11,2002-07-01,federal question,893,NA,1319,CW,-8,-8,-8,0,NA,NA,41051,-8,-8,OREGON STATE PUBLIC INTEREST R,PACIFIC COAST SEAFOODS COMPANY,NA,-8,-8,-8,2007-03-13,2007-03-01,-8,NA,NA,5,13,-8,0,-8,01/19/2005,09/19/2006,NA,NA,-8,0,-8,L,2007,2007,2002,1,NA,NA,NA,9-79-0200924-2002-07-11-1,9-79-0200924,253656,760,0.3,236762,ENVIRONMENTAL MATTERS,Settled,BIZ,NGO,NGO,BIZ
9,79,3,0501057,1,2005-07-07,2005-07-01,US govt defendant,893,NA,1600,-8,-8,-8,-8,0,NA,NA,41061,-8,-8,HELLS CANYON PRESERVATION COUN,HAINES,NA,-8,-8,-8,2007-01-12,2007-01-01,-8,NA,NA,10,17,0,0,3,10/18/2005,NA,NA,NA,-8,0,-8,L,2007,2007,2005,1,NA,NA,NA,9-79-0501057-2005-07-07-1,9-79-0501057,243413,862,0.354,236762,ENVIRONMENTAL MATTERS,Judgement Issued,FED,LOC,NGO,FED
9,81,3,0705120,1,2007-03-15,2007-03-01,US govt plaintiff,893,NA,9607,-8,-8,-8,-8,0,NA,NA,53053,-8,-8,UNITED STATES OF AMERICA,STREICH BROS INC,NA,-8,-8,-8,2007-07-20,2007-07-01,-8,NA,NA,10,6,0,0,-8,NA,NA,NA,NA,-8,0,-8,L,2007,2007,2007,1,NA,NA,NA,9-81-0705120-2007-03-15-1,9-81-0705120,245716,693,0.282,236762,ENVIRONMENTAL MATTERS,Judgement Issued,BIZ,FED,FED,BIZ
10,89,2,0600120,1,2006-05-15,2006-05-01,US govt defendant,893,NA,0706,-8,-8,-8,-8,0,NA,NA,56007,-8,-8,ENCAMPMENT RIVER VALLEY ASSOCI,UNITED STATES DEPARTMENT OF AG,NA,-8,-8,-8,2007-09-25,2007-09-01,-8,NA,NA,2,19,0,0,-8,NA,08/29/2006,NA,NA,-8,0,-8,L,2007,2007,2006,1,NA,NA,NA,10-89-0600120-2006-05-15-1,10-89-0600120,276732,781,0.282,236762,ENVIRONMENTAL MATTERS,Judgement Issued,FED,BIZ,BIZ,FED
11,3A,3,0500362,1,2005-04-26,2005-04-01,US govt defendant,893,NA,4321,-8,-8,-8,-8,0,NA,NA,12031,-8,-8,SIERRA CLUB,UNITED STATES ARMY CORPS OF EN,NA,-8,-8,-8,2006-11-20,2006-11-01,-8,NA,NA,10,17,0,0,-8,08/02/2005,NA,NA,NA,-8,0,-8,L,2007,2006,2005,1,NA,NA,NA,11-3A-0500362-2005-04-26-1,11-3A-0500362,243413,862,0.354,259085,ENVIRONMENTAL MATTERS,Judgement Issued,FED,NGO,NGO,FED
11,3C,1,0521963,1,2005-07-20,2005-07-01,federal question,893,NA,4321,-8,-8,-8,-8,0,NA,NA,12025,-8,-8,"POWER U CENTER, ET AL","CITY OF MIAMI, ET AL",NA,-8,-8,-8,2007-01-08,2007-01-01,-8,NA,NA,4,14,-8,0,-8,02/22/2006,09/16/2005,NA,NA,-8,0,-8,L,2007,2007,2005,1,NA,NA,NA,11-3C-0521963-2005-07-20-1,11-3C-0521963,243413,862,0.354,236762,ENVIRONMENTAL MATTERS,Dismissed (want of pros. or lack of juris.),LOC,NGO,NGO,LOC
0,90,1,0900087,1,2009-01-14,2009-01-01,US govt defendant,893,NA,7604,CL,-8,N,-8,0,NA,NA,11001,-8,-8,"ENVIRONMENTAL INTEGRITY, ET AL",JOHNSON,NA,-8,-8,-8,2009-03-19,2009-03-01,-8,NA,NA,3,5,0,0,4,NA,NA,NA,NA,-8,0,-8,L,2009,2009,2009,1,NA,NA,NA,0-90-0900087-2009-01-14-1,0-90-0900087,277200,730,0.263,278178,ENVIRONMENTAL MATTERS,Settled (Consent Judgement),FED,Unknown,NGO,FED
2,05,3,0700144,1,2007-01-30,2007-01-01,federal question,893,NA,-8,-8,-8,P,-8,0,NA,NA,09001,-8,-8,"REMGRIT REALTY INC, ET AL",SPORTING GOODS PROP INC,NA,-8,-8,-8,2009-05-18,2009-05-01,-8,NA,NA,1,13,-8,0,-8,NA,NA,NA,NA,-8,0,-8,L,2009,2009,2007,1,NA,NA,NA,2-05-0700144-2007-01-30-1,2-05-0700144,245716,693,0.282,278178,ENVIRONMENTAL MATTERS,Settled,BIZ,BIZ,BIZ,BIZ
3,15,1,0800323,1,2008-11-20,2008-11-01,federal question,893,NA,0551,-8,-8,N,-8,0,NA,NA,42047,-8,-8,"FOREST SERVICE EMPLOYEE, ET AL",UNITED STATES FOREST SERVICE,NA,-8,-8,-8,2009-05-12,2009-05-01,-8,NA,NA,2,12,-8,0,-8,04/17/2009,NA,NA,NA,-8,0,-8,L,2009,2009,2008,1,NA,NA,NA,3-15-0800323-2008-11-20-1,3-15-0800323,268172,924,0.345,278178,ENVIRONMENTAL MATTERS,Dismissed Voluntarily,BIZ,BIZ,FED,FED
6,43,0,0100099,4,2004-11-29,2004-11-01,federal question,893,NA,1365,-8,-8,-8,-8,0,NA,NA,88888,-8,-8,"AMERICAN CANOE ASSOCIAT, ET AL","LOUISA WATER & SEWER CO, ET AL",NA,-8,-8,-8,2009-07-20,2009-07-01,-8,NA,NA,8,9,2,30,1,03/14/2006,NA,NA,NA,-8,0,-8,L,2009,2009,2004,1,NA,NA,NA,6-43-0100099-2004-11-29-1,6-43-0100099,275439,952,0.346,278178,ENVIRONMENTAL MATTERS,Judgement Issued,FED,BIZ,BIZ,FED
9,71,3,0803494,1,2008-07-21,2008-07-01,US govt defendant,893,NA,4321,-8,-8,N,-8,0,NA,NA,06001,-8,-8,SAVE STRAWBERRY CANYON,"LAWRENCE BERKELEY NATIO, ET AL",NA,-8,-8,-8,2009-08-17,2009-08-01,-8,NA,NA,5,6,0,0,1,12/15/2008,01/28/2009,NA,NA,-8,0,-8,L,2009,2009,2008,1,NA,NA,NA,9-71-0803494-2008-07-21-1,9-71-0803494,268172,924,0.345,278178,ENVIRONMENTAL MATTERS,Judgement Issued,FED,NGO,NGO,FED
9,71,3,0805605,1,2008-12-16,2008-12-01,US govt defendant,893,NA,0704,-8,-8,N,-8,0,NA,NA,88888,-8,-8,"NATURAL RESOURCES DEFEN, ET AL","UNITED STATES DEPARTMEN, ET AL",NA,-8,-8,-8,2009-05-15,2009-05-01,-8,NA,NA,5,12,-8,0,-8,03/13/2009,03/23/2009,NA,NA,-8,0,-8,L,2009,2009,2008,1,NA,NA,NA,9-71-0805605-2008-12-16-1,9-71-0805605,268172,924,0.345,278178,ENVIRONMENTAL MATTERS,Dismissed Voluntarily,FED,NGO,NGO,FED
